2018-01-30 18:32:40.725941, 0.067219
2018-01-30 18:32:41.725515, 0.067216
2018-01-30 18:32:42.724885, 0.067218
2018-01-30 18:32:43.724747, 0.067218
2018-01-30 18:32:44.724170, 0.067219
2018-01-30 18:32:45.729330, 0.067218
2018-01-30 18:32:46.728525, 0.067218
2018-01-30 18:32:47.727734, 0.067219
2018-01-30 18:32:48.727195, 0.067220
2018-01-30 18:32:49.726561, 0.067220
2018-01-30 18:32:50.726170, 0.067218
2018-01-30 18:32:51.726232, 0.067217
2018-01-30 18:32:52.730191, 0.067216
2018-01-30 18:32:53.727372, 0.067217
2018-01-30 18:32:54.730535, 0.067216
2018-01-30 18:32:55.730188, 0.067215
2018-01-30 18:32:56.730182, 0.067216
2018-01-30 18:32:57.729372, 0.067212
2018-01-30 18:32:58.727448, 0.067212
2018-01-30 18:32:59.727112, 0.067211
2018-01-30 18:33:00.726381, 0.067212
2018-01-30 18:33:01.726277, 0.067212
2018-01-30 18:33:02.731850, 0.067212
2018-01-30 18:33:03.730695, 0.067212
2018-01-30 18:33:04.728574, 0.067211
2018-01-30 18:33:05.727796, 0.067208
2018-01-30 18:33:06.730482, 0.067210
2018-01-30 18:33:07.729263, 0.067211
2018-01-30 18:33:08.728531, 0.067210
2018-01-30 18:33:09.727441, 0.067210
2018-01-30 18:33:10.731985, 0.067208
2018-01-30 18:33:11.731677, 0.067211
2018-01-30 18:33:12.730556, 0.067211
2018-01-30 18:33:13.729340, 0.067210
2018-01-30 18:33:14.728262, 0.067210
2018-01-30 18:33:15.733187, 0.067211
2018-01-30 18:33:16.731675, 0.067211
2018-01-30 18:33:17.731357, 0.067210
2018-01-30 18:33:18.730162, 0.067210
2018-01-30 18:33:19.728747, 0.067208
2018-01-30 18:33:20.728579, 0.067209
2018-01-30 18:33:21.733505, 0.067211
2018-01-30 18:33:22.732067, 0.067211
2018-01-30 18:33:23.729083, 0.067210
2018-01-30 18:33:24.730779, 0.067209
2018-01-30 18:33:25.729538, 0.067210
2018-01-30 18:33:26.734718, 0.067213
2018-01-30 18:33:27.732997, 0.067209
2018-01-30 18:33:28.734016, 0.067209
2018-01-30 18:33:29.732735, 0.067211
2018-01-30 18:33:30.731840, 0.067210
2018-01-30 18:33:31.730115, 0.067210
2018-01-30 18:33:32.735247, 0.067210
2018-01-30 18:33:33.734800, 0.067209
2018-01-30 18:33:34.732549, 0.067208
2018-01-30 18:33:35.731678, 0.067212
2018-01-30 18:33:36.730930, 0.067212
2018-01-30 18:33:37.734497, 0.067212
2018-01-30 18:33:38.733706, 0.067211
2018-01-30 18:33:39.732628, 0.067213
2018-01-30 18:33:40.731078, 0.067211
2018-01-30 18:33:41.736272, 0.067212
2018-01-30 18:33:42.735612, 0.067211
2018-01-30 18:33:43.736556, 0.067210
2018-01-30 18:33:44.733428, 0.067212
2018-01-30 18:33:45.734046, 0.067211
2018-01-30 18:33:46.732462, 0.067210
2018-01-30 18:33:47.732107, 0.067211
2018-01-30 18:33:48.732004, 0.067211
2018-01-30 18:33:49.735868, 0.067213
2018-01-30 18:33:50.735111, 0.067213
2018-01-30 18:33:51.736810, 0.067213
2018-01-30 18:33:52.738029, 0.067212
2018-01-30 18:33:53.734610, 0.067211
2018-01-30 18:33:54.736981, 0.067210
2018-01-30 18:33:55.735163, 0.067211
2018-01-30 18:33:56.733512, 0.067217
2018-01-30 18:33:57.737398, 0.067213
2018-01-30 18:33:58.735793, 0.067213
2018-01-30 18:33:59.734702, 0.067210
2018-01-30 18:34:00.738801, 0.067210
2018-01-30 18:34:01.737179, 0.067215
2018-01-30 18:34:02.735490, 0.067215
2018-01-30 18:34:03.737263, 0.067219
2018-01-30 18:34:04.739531, 0.067216
2018-01-30 18:34:05.738416, 0.067215
2018-01-30 18:34:06.736975, 0.067216
2018-01-30 18:34:07.734696, 0.067215
2018-01-30 18:34:08.734977, 0.067213
2018-01-30 18:34:09.734799, 0.067215
2018-01-30 18:34:10.740553, 0.067215
2018-01-30 18:34:11.738453, 0.067214
2018-01-30 18:34:12.736815, 0.067217
2018-01-30 18:34:13.740561, 0.067213
2018-01-30 18:34:14.738939, 0.067214
2018-01-30 18:34:15.736845, 0.067215
2018-01-30 18:34:16.740648, 0.067215
2018-01-30 18:34:17.739045, 0.067213
2018-01-30 18:34:18.736235, 0.067216
2018-01-30 18:34:19.736862, 0.067214
2018-01-30 18:34:20.738190, 0.067214
2018-01-30 18:34:21.737375, 0.067215
2018-01-30 18:34:22.740882, 0.067216
2018-01-30 18:34:23.740336, 0.067212
2018-01-30 18:34:24.739791, 0.067213
2018-01-30 18:34:25.741258, 0.067215
2018-01-30 18:34:26.738323, 0.067219
2018-01-30 18:34:27.737971, 0.067215
2018-01-30 18:34:28.742021, 0.067214
2018-01-30 18:34:29.741307, 0.067213
2018-01-30 18:34:30.740789
